method,recipe_name,edge_violated,violation_effect_v,normalized_effect_v,exceeds_noise_v,correct_direction_v,violation_effect_u,normalized_effect_u,exceeds_noise_u,correct_direction_u
entail_prev,cheesepimiento,9->5,1.0,1.0,False,True,0.0,0.0,False,False
entail_prev,cheesepimiento,4->6,1.0,1.0,False,True,0.0,,False,False
entail_prev,cheesepimiento,8->9,0.0,0.0,False,False,0.0,0.0,False,False
entail_prev,cheesepimiento,3->10,0.0,,False,False,0.0,0.0,False,False
entail_prev,cheesepimiento,2->11,0.0,0.0,False,False,1.0,,True,True
entail_prev,cheesepimiento,11->12,1.0,,True,True,0.0,0.0,False,False
entail_prev,coffee,2->1,0.0,0.0,False,False,0.0,0.0,False,False
entail_prev,coffee,3->2,0.0,0.0,False,False,0.0,,False,False
entail_prev,coffee,5->4,1.0,1.0,False,True,1.0,1.0,False,True
entail_prev,coffee,7->5,1.0,1.0,False,True,-1.0,1.0,False,False
entail_prev,coffee,1->6,1.0,,True,True,-1.0,1.0,False,False
entail_prev,coffee,11->8,1.0,,True,True,0.0,,False,False
entail_prev,coffee,15->9,0.0,,False,False,1.0,1.0,False,True
entail_prev,coffee,6->11,1.0,,True,True,0.0,,False,False
entail_prev,coffee,10->12,1.0,,True,True,0.0,0.0,False,False
entail_prev,coffee,8->17,1.0,,True,True,1.0,,True,True
entail_prev,cucumberraita,10->6,0.0,,False,False,1.0,,True,True
entail_prev,cucumberraita,5->10,1.0,,True,True,1.0,1.0,False,True
entail_prev,cucumberraita,3->4,0.0,0.0,False,False,0.0,,False,False
entail_prev,cucumberraita,6->12,0.0,,False,False,0.0,,False,False
entail_prev,dressedupmeatballs,12->2,0.0,,False,False,0.0,,False,False
entail_prev,dressedupmeatballs,1->3,0.0,0.0,False,False,1.0,1.0,False,True
entail_prev,dressedupmeatballs,8->5,0.0,,False,False,0.0,0.0,False,False
entail_prev,dressedupmeatballs,16->6,0.0,,False,False,1.0,1.0,False,True
entail_prev,dressedupmeatballs,13->7,0.0,,False,False,0.0,,False,False
entail_prev,dressedupmeatballs,7->8,0.0,0.0,False,False,1.0,,True,True
entail_prev,dressedupmeatballs,15->12,0.0,,False,False,-1.0,1.0,False,False
entail_prev,dressedupmeatballs,2->13,0.0,,False,False,0.0,,False,False
entail_prev,dressedupmeatballs,5->14,0.0,,False,False,0.0,,False,False
entail_prev,dressedupmeatballs,3->15,0.0,0.0,False,False,1.0,1.0,False,True
entail_prev,dressedupmeatballs,4->16,0.0,0.0,False,False,0.0,0.0,False,False
entail_prev,dressedupmeatballs,14->17,1.0,,True,True,0.0,,False,False
entail_prev,herbomeletwithfriedtomatoes,14->1,0.0,0.0,False,False,0.0,0.0,False,False
entail_prev,herbomeletwithfriedtomatoes,10->2,0.0,,False,False,0.0,,False,False
entail_prev,herbomeletwithfriedtomatoes,7->4,1.0,,True,True,0.0,0.0,False,False
entail_prev,herbomeletwithfriedtomatoes,1->6,1.0,1.0,False,True,0.0,0.0,False,False
entail_prev,herbomeletwithfriedtomatoes,2->7,0.0,0.0,False,False,0.0,,False,False
entail_prev,herbomeletwithfriedtomatoes,3->8,0.0,0.0,False,False,0.0,,False,False
entail_prev,herbomeletwithfriedtomatoes,11->9,1.0,,True,True,1.0,,True,True
entail_prev,herbomeletwithfriedtomatoes,6->10,1.0,,True,True,0.0,0.0,False,False
entail_prev,herbomeletwithfriedtomatoes,4->11,1.0,,True,True,0.0,,False,False
entail_prev,herbomeletwithfriedtomatoes,8->14,0.0,0.0,False,False,0.0,0.0,False,False
entail_prev,herbomeletwithfriedtomatoes,9->16,0.0,,False,False,0.0,,False,False
entail_prev,microwaveeggsandwich,3->1,0.0,,False,False,0.0,,False,False
entail_prev,microwaveeggsandwich,10->2,0.0,,False,False,1.0,1.0,False,True
entail_prev,microwaveeggsandwich,1->4,0.0,,False,False,1.0,,True,True
entail_prev,microwaveeggsandwich,6->5,0.0,,False,False,1.0,1.0,False,True
entail_prev,microwaveeggsandwich,8->6,1.0,1.0,False,True,0.0,,False,False
entail_prev,microwaveeggsandwich,2->7,0.0,,False,False,1.0,,True,True
entail_prev,microwaveeggsandwich,11->8,1.0,,True,True,1.0,,True,True
entail_prev,microwaveeggsandwich,12->9,0.0,0.0,False,False,0.0,0.0,False,False
entail_prev,microwaveeggsandwich,5->10,1.0,1.0,False,True,0.0,,False,False
entail_prev,microwaveeggsandwich,4->11,1.0,,True,True,0.0,,False,False
entail_prev,microwaveeggsandwich,7->13,1.0,,True,True,1.0,,True,True
entail_prev,microwavefrenchtoast,3->1,1.0,,True,True,0.0,0.0,False,False
entail_prev,microwavefrenchtoast,4->3,0.0,0.0,False,False,-1.0,,True,False
entail_prev,microwavefrenchtoast,6->4,-1.0,,True,False,0.0,0.0,False,False
entail_prev,microwavefrenchtoast,8->7,0.0,0.0,False,False,0.0,,False,False
entail_prev,microwavefrenchtoast,1->8,1.0,,True,True,0.0,,False,False
entail_prev,microwavefrenchtoast,5->9,0.0,,False,False,1.0,,True,True
entail_prev,microwavefrenchtoast,9->12,0.4000000059604645,1.0,False,True,0.0,,False,False
entail_prev,microwavefrenchtoast,12->11,1.0,1.0,False,True,0.4000000059604645,1.0,False,True
entail_prev,microwavefrenchtoast,7->13,1.0,1.0,False,True,0.0,0.0,False,False
entail_prev,microwavemugpizza,12->2,1.0,,True,True,0.0,0.0,False,False
entail_prev,microwavemugpizza,10->3,1.0,1.0,False,True,0.0,,False,False
entail_prev,microwavemugpizza,3->4,1.0,,True,True,1.0,1.0,False,True
entail_prev,microwavemugpizza,2->5,1.0,,True,True,1.0,,True,True
entail_prev,microwavemugpizza,11->7,1.0,,True,True,0.0,,False,False
entail_prev,microwavemugpizza,14->10,1.0,,True,True,0.0,0.0,False,False
entail_prev,microwavemugpizza,1->11,0.0,,False,False,0.0,,False,False
entail_prev,microwavemugpizza,4->12,0.0,0.0,False,False,0.0,,False,False
entail_prev,microwavemugpizza,9->13,0.0,0.0,False,False,0.0,,False,False
entail_prev,microwavemugpizza,5->15,0.0,,False,False,0.0,,False,False
entail_prev,mugcake,7->1,0.0,,False,False,0.0,,False,False
entail_prev,mugcake,12->2,1.0,,True,True,0.0,,False,False
entail_prev,mugcake,2->5,1.0,1.0,False,True,0.0,,False,False
entail_prev,mugcake,10->8,1.0,,True,True,0.0,0.0,False,False
entail_prev,mugcake,13->9,1.0,,True,True,1.0,,True,True
entail_prev,mugcake,16->12,1.0,,True,True,0.0,,False,False
entail_prev,mugcake,18->13,1.0,,True,True,0.0,,False,False
entail_prev,mugcake,1->14,1.0,,True,True,0.0,,False,False
entail_prev,mugcake,4->15,1.0,1.0,False,True,0.0,0.0,False,False
entail_prev,mugcake,19->16,1.0,,True,True,0.0,0.0,False,False
entail_prev,mugcake,5->18,1.0,,True,True,0.0,0.0,False,False
entail_prev,mugcake,14->19,1.0,1.0,False,True,0.0,,False,False
entail_prev,mugcake,15->20,0.0,0.0,False,False,1.0,1.0,False,True
entail_prev,mugcake,9->21,1.0,,True,True,0.0,,False,False
entail_prev,panfriedtofu,5->2,1.0,,True,True,1.0,,True,True
entail_prev,panfriedtofu,8->4,0.0,,False,False,-1.0,1.0,False,False
entail_prev,panfriedtofu,19->5,1.0,,True,True,1.0,1.0,False,True
entail_prev,panfriedtofu,18->6,1.0,,True,True,0.0,,False,False
entail_prev,panfriedtofu,15->7,1.0,,True,True,0.0,,False,False
entail_prev,panfriedtofu,16->8,0.0,0.0,False,False,0.0,,False,False
entail_prev,panfriedtofu,14->9,0.0,,False,False,0.0,,False,False
entail_prev,panfriedtofu,3->10,0.0,0.0,False,False,0.0,,False,False
entail_prev,panfriedtofu,6->11,1.0,,True,True,0.0,,False,False
entail_prev,panfriedtofu,11->13,0.0,,False,False,1.0,,True,True
entail_prev,panfriedtofu,7->14,0.0,,False,False,0.0,,False,False
entail_prev,panfriedtofu,10->15,1.0,,True,True,-1.0,1.0,False,False
entail_prev,panfriedtofu,13->16,0.0,,False,False,0.0,,False,False
entail_prev,panfriedtofu,2->18,1.0,,True,True,0.0,,False,False
entail_prev,panfriedtofu,1->19,0.0,0.0,False,False,0.0,,False,False
entail_prev,panfriedtofu,9->20,1.0,,True,True,0.0,,False,False
entail_prev,pinwheels,14->1,0.0,,False,False,0.0,,False,False
entail_prev,pinwheels,1->3,1.0,1.0,False,True,-1.0,,True,False
entail_prev,pinwheels,7->4,1.0,,True,True,0.0,,False,False
entail_prev,pinwheels,18->5,1.0,,True,True,0.0,0.0,False,False
entail_prev,pinwheels,11->7,1.0,,True,True,0.0,,False,False
entail_prev,pinwheels,5->8,1.0,1.0,False,True,1.0,,True,True
entail_prev,pinwheels,3->9,0.0,,False,False,0.0,0.0,False,False
entail_prev,pinwheels,17->10,1.0,,True,True,0.0,,False,False
entail_prev,pinwheels,19->11,1.0,,True,True,0.0,,False,False
entail_prev,pinwheels,13->12,0.0,,False,False,1.0,,True,True
entail_prev,pinwheels,16->13,1.0,,True,True,-1.0,,True,False
entail_prev,pinwheels,8->14,1.0,,True,True,1.0,1.0,False,True
entail_prev,pinwheels,10->15,1.0,,True,True,0.0,,False,False
entail_prev,pinwheels,4->17,0.0,,False,False,0.0,,False,False
entail_prev,pinwheels,12->19,0.0,,False,False,0.0,,False,False
entail_prev,pinwheels,9->20,0.0,,False,False,0.0,,False,False
entail_prev,pinwheels,15->6,1.0,,True,True,1.0,,True,True
entail_prev,ramen,9->1,0.0,0.0,False,False,0.0,,False,False
entail_prev,ramen,1->2,1.0,,True,True,-1.0,1.0,False,False
entail_prev,ramen,8->4,1.0,,True,True,1.0,,True,True
entail_prev,ramen,15->8,1.0,,True,True,1.0,,True,True
entail_prev,ramen,3->11,0.0,0.0,False,False,0.0,,False,False
entail_prev,ramen,4->12,1.0,1.0,False,True,1.0,,True,True
entail_prev,ramen,10->13,0.5999999940395355,,True,True,1.0,,True,True
entail_prev,ramen,11->15,1.0,,True,True,-1.0,1.0,False,False
entail_prev,ramen,2->16,0.0,0.0,False,False,0.0,,False,False
entail_prev,sautedmushrooms,2->1,0.0,,False,False,0.0,0.0,False,False
entail_prev,sautedmushrooms,5->3,0.0,,False,False,0.0,,False,False
entail_prev,sautedmushrooms,11->4,0.0,,False,False,0.0,,False,False
entail_prev,sautedmushrooms,9->5,0.0,,False,False,0.0,,False,False
entail_prev,sautedmushrooms,10->6,1.0,,True,True,0.0,,False,False
entail_prev,sautedmushrooms,14->7,0.0,,False,False,1.0,1.0,False,True
entail_prev,sautedmushrooms,4->9,0.0,,False,False,1.0,,True,True
entail_prev,sautedmushrooms,1->10,0.0,,False,False,1.0,,True,True
entail_prev,sautedmushrooms,6->11,0.0,,False,False,1.0,,True,True
entail_prev,sautedmushrooms,18->12,1.0,,True,True,1.0,1.0,False,True
entail_prev,sautedmushrooms,15->13,1.0,,True,True,-1.0,1.0,False,False
entail_prev,sautedmushrooms,3->16,0.0,0.0,False,False,0.0,,False,False
entail_prev,sautedmushrooms,13->17,0.0,0.0,False,False,0.0,,False,False
entail_prev,sautedmushrooms,12->19,1.0,,True,True,0.0,,False,False
entail_prev,scrambledeggs,9->3,1.0,1.0,False,True,0.0,0.0,False,False
entail_prev,scrambledeggs,5->8,1.0,,True,True,1.0,,True,True
entail_prev,scrambledeggs,21->9,1.0,1.0,False,True,0.0,0.0,False,False
entail_prev,scrambledeggs,8->11,1.0,1.0,False,True,0.0,,False,False
entail_prev,scrambledeggs,18->13,0.0,,False,False,1.0,1.0,False,True
entail_prev,scrambledeggs,15->14,1.0,,True,True,0.0,,False,False
entail_prev,scrambledeggs,13->15,1.0,,True,True,0.0,,False,False
entail_prev,scrambledeggs,2->16,0.0,0.0,False,False,0.0,0.0,False,False
entail_prev,scrambledeggs,14->17,0.0,0.0,False,False,0.0,,False,False
entail_prev,scrambledeggs,16->22,1.0,,True,True,0.0,0.0,False,False
entail_prev,scrambledeggs,17->24,1.0,,True,True,-1.0,1.0,False,False
entail_prev,spicedhotchocolate,3->1,1.0,,True,True,1.0,,True,True
entail_prev,spicedhotchocolate,2->3,1.0,,True,True,0.0,,False,False
entail_prev,spicedhotchocolate,7->5,0.0,,False,False,1.0,,True,True
entail_prev,spicedhotchocolate,1->9,0.0,0.0,False,False,1.0,,True,True
entail_prev,spicedhotchocolate,6->7,1.0,,True,True,0.0,,False,False
entail_prev,spicytunaavocadowraps,17->1,0.0,0.0,False,False,0.0,,False,False
entail_prev,spicytunaavocadowraps,8->6,1.0,,True,True,1.0,,True,True
entail_prev,spicytunaavocadowraps,10->7,0.0,,False,False,1.0,,True,True
entail_prev,spicytunaavocadowraps,2->8,1.0,,True,True,1.0,1.0,False,True
entail_prev,spicytunaavocadowraps,4->10,1.0,,True,True,0.0,,False,False
entail_prev,spicytunaavocadowraps,6->13,1.0,,True,True,0.0,,False,False
entail_prev,spicytunaavocadowraps,7->14,0.0,0.0,False,False,1.0,,True,True
entail_prev,spicytunaavocadowraps,13->18,1.0,,True,True,1.0,,True,True
entail_prev,tomatochutney,16->1,1.0,1.0,False,True,0.0,0.0,False,False
entail_prev,tomatochutney,7->2,1.0,1.0,False,True,0.0,,False,False
entail_prev,tomatochutney,15->5,1.0,,True,True,0.0,,False,False
entail_prev,tomatochutney,4->6,1.0,1.0,False,True,1.0,1.0,False,True
entail_prev,tomatochutney,19->8,0.0,0.0,False,False,0.0,,False,False
entail_prev,tomatochutney,10->9,1.0,,True,True,1.0,,True,True
entail_prev,tomatochutney,13->10,1.0,,True,True,1.0,,True,True
entail_prev,tomatochutney,17->12,0.0,,False,False,1.0,,True,True
entail_prev,tomatochutney,14->13,1.0,,True,True,0.0,,False,False
entail_prev,tomatochutney,3->14,0.0,,False,False,0.0,0.0,False,False
entail_prev,tomatochutney,6->15,1.0,,True,True,0.0,0.0,False,False
entail_prev,tomatochutney,2->16,0.0,0.0,False,False,1.0,1.0,False,True
entail_prev,tomatochutney,11->17,0.0,,False,False,0.0,0.0,False,False
entail_prev,tomatochutney,5->18,1.0,,True,True,0.0,,False,False
entail_prev,tomatochutney,9->19,1.0,,True,True,1.0,,True,True
entail_prev,tomatochutney,18->20,0.0,,False,False,1.0,,True,True
entail_prev,tomatomozzarellasalad,4->1,0.0,,False,False,1.0,,True,True
entail_prev,tomatomozzarellasalad,1->2,0.0,,False,False,1.0,,True,True
entail_prev,tomatomozzarellasalad,6->3,0.0,,False,False,0.0,0.0,False,False
entail_prev,tomatomozzarellasalad,7->4,0.0,,False,False,0.0,,False,False
entail_prev,tomatomozzarellasalad,2->9,1.0,1.0,False,True,1.0,,True,True
entail_prev,tomatomozzarellasalad,3->10,1.0,,True,True,0.0,,False,False
entail_prev,zoodles,7->1,0.0,0.0,False,False,0.0,0.0,False,False
entail_prev,zoodles,11->3,0.0,0.0,False,False,1.0,,True,True
entail_prev,zoodles,6->4,1.0,,True,True,0.0,,False,False
entail_prev,zoodles,9->5,-1.0,1.0,False,False,0.0,,False,False
entail_prev,zoodles,1->6,1.0,,True,True,-1.0,1.0,False,False
entail_prev,zoodles,13->8,1.0,,True,True,1.0,,True,True
entail_prev,zoodles,8->11,1.0,,True,True,0.0,,False,False
entail_prev,zoodles,5->13,0.0,,False,False,0.0,0.0,False,False
entail_prev,zoodles,4->14,1.0,1.0,False,True,1.0,,True,True
entail_base,blenderbananapancakes,14->2,-1.0,,True,False,0.0,,False,False
entail_base,blenderbananapancakes,7->3,0.0,,False,False,0.0,,False,False
entail_base,blenderbananapancakes,2->4,0.0,,False,False,-1.0,,True,False
entail_base,blenderbananapancakes,11->6,0.0,,False,False,0.0,,False,False
entail_base,blenderbananapancakes,1->7,0.0,,False,False,0.0,,False,False
entail_base,blenderbananapancakes,6->8,0.0,,False,False,0.0,,False,False
entail_base,blenderbananapancakes,8->10,0.0,,False,False,0.0,,False,False
entail_base,blenderbananapancakes,3->11,0.0,,False,False,0.0,,False,False
entail_base,blenderbananapancakes,10->14,0.0,,False,False,0.0,,False,False
entail_base,blenderbananapancakes,4->15,-1.0,,True,False,0.0,,False,False
entail_base,breakfastburritos,6->1,0.0,,False,False,0.0,,False,False
entail_base,breakfastburritos,1->2,1.0,1.0,False,True,0.0,,False,False
entail_base,breakfastburritos,8->4,0.0,,False,False,-1.0,,True,False
entail_base,breakfastburritos,11->5,0.0,,False,False,0.0,,False,False
entail_base,breakfastburritos,4->7,0.0,,False,False,0.0,,False,False
entail_base,breakfastburritos,5->8,-1.0,,True,False,0.0,,False,False
entail_base,breakfastburritos,2->9,0.0,,False,False,0.0,0.0,False,False
entail_base,breakfastburritos,7->12,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,11->2,0.0,,False,False,1.0,,True,True
entail_base,broccolistirfry,9->4,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,13->6,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,23->7,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,6->11,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,4->12,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,8->13,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,22->14,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,7->15,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,17->16,0.0,,False,False,1.0,,True,True
entail_base,broccolistirfry,2->17,1.0,,True,True,0.0,,False,False
entail_base,broccolistirfry,25->23,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,12->25,0.0,,False,False,0.0,,False,False
entail_base,broccolistirfry,15->26,0.0,,False,False,-1.0,,True,False
entail_base,buttercorncup,9->1,0.0,,False,False,0.0,,False,False
entail_base,buttercorncup,8->3,0.0,,False,False,0.0,0.0,False,False
entail_base,buttercorncup,12->6,1.0,1.0,False,True,0.0,,False,False
entail_base,buttercorncup,11->7,0.0,,False,False,0.0,,False,False
entail_base,buttercorncup,10->9,0.0,,False,False,0.0,,False,False
entail_base,buttercorncup,13->10,0.0,,False,False,0.0,,False,False
entail_base,buttercorncup,2->12,0.0,,False,False,0.0,,False,False
entail_base,buttercorncup,6->8,-1.0,1.0,False,False,0.0,0.0,False,False
entail_base,buttercorncup,7->14,0.0,,False,False,0.0,,False,False
entail_base,capresebruschetta,7->4,0.0,,False,False,0.0,,False,False
entail_base,capresebruschetta,2->7,0.0,,False,False,0.0,,False,False
entail_base,capresebruschetta,3->8,0.0,,False,False,0.0,,False,False
entail_base,capresebruschetta,8->11,0.0,,False,False,0.0,,False,False
entail_base,capresebruschetta,4->12,0.0,,False,False,0.0,,False,False
entail_base,cheesepimiento,10->4,0.0,,False,False,-1.0,1.0,False,False
entail_base,cheesepimiento,9->5,-1.0,,True,False,0.0,0.0,False,False
entail_base,cheesepimiento,4->6,0.0,,False,False,0.0,,False,False
entail_base,cheesepimiento,8->9,0.0,0.0,False,False,0.0,,False,False
entail_base,cheesepimiento,3->10,-1.0,1.0,False,False,0.0,0.0,False,False
entail_base,cheesepimiento,2->11,0.0,,False,False,0.0,,False,False
entail_base,cheesepimiento,11->12,1.0,,True,True,-1.0,,True,False
entail_base,coffee,2->1,0.0,,False,False,0.0,,False,False
entail_base,coffee,3->2,0.0,,False,False,0.0,,False,False
entail_base,coffee,5->4,0.0,,False,False,0.0,,False,False
entail_base,coffee,7->5,0.0,,False,False,0.0,,False,False
entail_base,coffee,1->6,0.0,,False,False,0.0,,False,False
entail_base,coffee,11->8,0.0,,False,False,0.0,,False,False
entail_base,coffee,15->9,0.0,,False,False,0.0,,False,False
entail_base,coffee,6->11,0.0,,False,False,0.0,,False,False
entail_base,coffee,10->12,-1.0,1.0,False,False,0.0,,False,False
entail_base,coffee,8->17,0.0,,False,False,0.0,,False,False
entail_base,cucumberraita,10->6,0.0,,False,False,0.0,0.0,False,False
entail_base,cucumberraita,5->10,1.0,1.0,False,True,0.0,0.0,False,False
entail_base,cucumberraita,3->4,0.0,,False,False,0.0,,False,False
entail_base,cucumberraita,6->12,0.0,,False,False,0.0,,False,False
entail_base,dressedupmeatballs,12->2,0.0,,False,False,0.0,,False,False
entail_base,dressedupmeatballs,1->3,0.0,,False,False,1.0,,True,True
entail_base,dressedupmeatballs,8->5,0.0,,False,False,0.0,,False,False
entail_base,dressedupmeatballs,16->6,0.0,,False,False,0.0,,False,False
entail_base,dressedupmeatballs,13->7,0.0,,False,False,0.0,,False,False
entail_base,dressedupmeatballs,7->8,0.0,,False,False,0.0,,False,False
entail_base,dressedupmeatballs,15->12,0.0,,False,False,1.0,1.0,False,True
entail_base,dressedupmeatballs,2->13,0.0,,False,False,0.0,,False,False
entail_base,dressedupmeatballs,5->14,0.0,,False,False,0.0,,False,False
entail_base,dressedupmeatballs,3->15,1.0,1.0,False,True,0.0,,False,False
entail_base,dressedupmeatballs,4->16,0.0,,False,False,-1.0,1.0,False,False
entail_base,dressedupmeatballs,14->17,0.0,,False,False,0.0,,False,False
entail_base,herbomeletwithfriedtomatoes,14->1,0.0,,False,False,0.0,,False,False
entail_base,herbomeletwithfriedtomatoes,10->2,0.0,,False,False,0.0,,False,False
entail_base,herbomeletwithfriedtomatoes,7->4,0.0,,False,False,0.0,,False,False
entail_base,herbomeletwithfriedtomatoes,1->6,1.0,,True,True,0.0,,False,False
entail_base,herbomeletwithfriedtomatoes,2->7,0.0,,False,False,0.0,,False,False
entail_base,herbomeletwithfriedtomatoes,3->8,0.0,0.0,False,False,0.0,,False,False
entail_base,herbomeletwithfriedtomatoes,11->9,0.0,,False,False,0.0,,False,False
entail_base,herbomeletwithfriedtomatoes,6->10,0.0,,False,False,1.0,,True,True
entail_base,herbomeletwithfriedtomatoes,4->11,0.0,,False,False,0.0,,False,False
entail_base,herbomeletwithfriedtomatoes,8->14,0.0,,False,False,0.0,0.0,False,False
entail_base,herbomeletwithfriedtomatoes,9->16,0.0,,False,False,0.0,,False,False
entail_base,microwaveeggsandwich,3->1,0.0,,False,False,0.0,,False,False
entail_base,microwaveeggsandwich,10->2,0.0,,False,False,0.0,0.0,False,False
entail_base,microwaveeggsandwich,1->4,0.0,,False,False,0.0,,False,False
entail_base,microwaveeggsandwich,6->5,0.0,,False,False,0.0,,False,False
entail_base,microwaveeggsandwich,8->6,0.0,,False,False,0.0,,False,False
entail_base,microwaveeggsandwich,2->7,0.0,,False,False,0.0,,False,False
entail_base,microwaveeggsandwich,11->8,0.0,,False,False,0.0,,False,False
entail_base,microwaveeggsandwich,12->9,0.0,,False,False,0.0,0.0,False,False
entail_base,microwaveeggsandwich,5->10,1.0,1.0,False,True,0.0,,False,False
entail_base,microwaveeggsandwich,4->11,0.0,,False,False,0.0,,False,False
entail_base,microwaveeggsandwich,7->13,0.0,,False,False,0.0,,False,False
entail_base,microwavefrenchtoast,3->1,0.0,,False,False,0.0,,False,False
entail_base,microwavefrenchtoast,4->3,0.0,,False,False,0.0,,False,False
entail_base,microwavefrenchtoast,6->4,0.0,,False,False,0.0,,False,False
entail_base,microwavefrenchtoast,8->7,0.0,,False,False,0.0,,False,False
entail_base,microwavefrenchtoast,1->8,0.0,,False,False,0.0,,False,False
entail_base,microwavefrenchtoast,5->9,0.0,,False,False,0.0,,False,False
entail_base,microwavefrenchtoast,9->12,0.0,,False,False,0.0,,False,False
entail_base,microwavefrenchtoast,12->11,0.0,,False,False,0.0,,False,False
entail_base,microwavefrenchtoast,7->13,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,12->2,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,10->3,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,3->4,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,2->5,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,11->7,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,14->10,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,1->11,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,4->12,0.0,,False,False,0.0,,False,False
entail_base,microwavemugpizza,9->13,0.0,,False,False,-1.0,,True,False
entail_base,microwavemugpizza,5->15,0.0,,False,False,0.0,,False,False
entail_base,mugcake,7->1,0.0,,False,False,0.0,,False,False
entail_base,mugcake,12->2,0.0,,False,False,0.0,,False,False
entail_base,mugcake,2->5,0.0,,False,False,0.0,,False,False
entail_base,mugcake,10->8,0.0,0.0,False,False,0.0,,False,False
entail_base,mugcake,13->9,0.0,,False,False,0.0,,False,False
entail_base,mugcake,16->12,0.0,,False,False,0.0,,False,False
entail_base,mugcake,18->13,0.0,,False,False,0.0,,False,False
entail_base,mugcake,1->14,0.0,,False,False,0.0,,False,False
entail_base,mugcake,4->15,0.0,,False,False,0.0,,False,False
entail_base,mugcake,19->16,0.0,,False,False,0.0,,False,False
entail_base,mugcake,5->18,0.0,,False,False,0.0,,False,False
entail_base,mugcake,14->19,0.0,,False,False,0.0,,False,False
entail_base,mugcake,15->20,0.0,0.0,False,False,0.0,,False,False
entail_base,mugcake,9->21,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,5->2,0.0,,False,False,1.0,1.0,False,True
entail_base,panfriedtofu,8->4,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,19->5,1.0,1.0,False,True,0.0,,False,False
entail_base,panfriedtofu,18->6,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,15->7,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,16->8,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,14->9,0.0,,False,False,1.0,,True,True
entail_base,panfriedtofu,3->10,0.0,,False,False,1.0,1.0,False,True
entail_base,panfriedtofu,6->11,1.0,,True,True,0.0,,False,False
entail_base,panfriedtofu,11->13,0.0,,False,False,1.0,,True,True
entail_base,panfriedtofu,7->14,1.0,,True,True,1.0,,True,True
entail_base,panfriedtofu,10->15,0.4000000059604645,,True,True,0.0,,False,False
entail_base,panfriedtofu,13->16,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,2->18,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,1->19,0.0,,False,False,0.0,,False,False
entail_base,panfriedtofu,9->20,1.0,,True,True,0.0,,False,False
entail_base,pinwheels,14->1,0.0,,False,False,1.0,1.0,False,True
entail_base,pinwheels,1->3,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,7->4,0.0,,False,False,-1.0,,True,False
entail_base,pinwheels,18->5,0.0,,False,False,0.0,0.0,False,False
entail_base,pinwheels,11->7,-1.0,,True,False,0.0,,False,False
entail_base,pinwheels,5->8,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,3->9,1.0,1.0,False,True,0.0,,False,False
entail_base,pinwheels,17->10,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,19->11,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,13->12,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,16->13,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,8->14,1.0,1.0,False,True,0.0,,False,False
entail_base,pinwheels,10->15,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,4->17,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,12->19,0.0,,False,False,0.0,,False,False
entail_base,pinwheels,9->20,0.0,,False,False,0.0,0.0,False,False
entail_base,pinwheels,15->6,0.0,,False,False,0.0,,False,False
entail_base,ramen,9->1,0.0,,False,False,1.0,1.0,False,True
entail_base,ramen,1->2,0.0,,False,False,0.0,,False,False
entail_base,ramen,8->4,0.0,,False,False,-1.0,,True,False
entail_base,ramen,15->8,0.0,,False,False,0.0,,False,False
entail_base,ramen,3->11,0.0,,False,False,0.0,,False,False
entail_base,ramen,4->12,-1.0,1.0,False,False,0.0,,False,False
entail_base,ramen,10->13,0.0,,False,False,0.0,,False,False
entail_base,ramen,11->15,0.0,,False,False,-1.0,,True,False
